632,7.3e+17,-87.337,-174.95
632,7.3e+17,-71.444,-136.27
632,7.3e+17,-43.799,-145.57
632,7.3001e+17,-27.63,-147.31
632,7.3002e+17,-17.62,-103.54
632,7.3002e+17,-21.75,-124.88
632,7.3003e+17,-18.477,-113.18
632,7.3003e+17,-30.262,-123.12
632,7.3004e+17,-5.9755,-145.72
632,7.3005e+17,-25.303,-170.6
632,7.3005e+17,-52.68,-164.29
632,7.3005e+17,-27.508,-171.41
632,7.3006e+17,-39.934,-161.65
632,7.3006e+17,-63.695,-179.84
632,7.3006e+17,-7.7168,-135.43
632,7.3007e+17,-36.639,-103.22
632,7.3007e+17,-50.9,-155.14
632,7.3007e+17,-60.813,-120.42
632,7.3007e+17,-67.646,-136
632,7.3007e+17,-13.394,-151.34
632,7.3008e+17,-29.357,-135.75
632,7.3009e+17,-83.448,-156.89
632,7.3009e+17,-16.819,-120.72
632,7.301e+17,-29.383,-100.89
632,7.3011e+17,-5.5609,-132.24
632,7.3011e+17,-74.583,-168.66
735,7.3282e+17,-23.99,-179.95
735,7.3301e+17,-21.25,-178.78
