1,682528455435661312,-2.10277519,-79.91157685
1,684521235070496768,-2.16913509,-79.8969645
1,685249487804174336,-2.17214169,-79.90610502
1,685426311058329600,-2.10462527,-79.90354664
1,686154398502903808,-2.183793,-79.976727
1,687248978308657152,-2.10462527,-79.90354664
1,687411670776459264,-2.1814461,-79.8050963
1,687658556141793285,-2.193516,-79.820113
1,687968799530815488,-2.10277519,-79.91157685
1,688497404308512769,-2.13673711,-79.89433478
1,688902091906150400,-2.1808508,-79.8055071
1,693075152666509314,-2.16236553,-79.89783923
1,693544123828158465,-2.18201802,-79.89410162
1,693768915378421760,-2.1443652,-79.86206532
1,693808840643592192,-1.96184378,-79.72540432
1,695954844704776192,-2.18751372,-79.88911885
1,696809881404317697,-2.1651973,-79.9248669
1,698992647898271744,-2.13673711,-79.89433478
1,700002784243011585,-2.1815908,-79.8051813
1,700002846633304064,-2.1810937,-79.805165
1,700165903254683649,-2.1663525,-79.8801458
1,701151832534597632,-2.18501167,-79.80553833
1,701195132863905793,-2.16951186,-79.89798546
1,703915698037399552,-2.183793,-79.976727
1,705187123989782530,-2.159667,-79.891889
1,705737578406920192,-2.14120668,-79.89975267
1,708739336368422912,-2.14434607,-79.8944988
1,708988883808157696,-2.183793,-79.976727
1,709001456100179968,-2.207235,-80.070472
1,710616153366913024,-2.1711597,-79.89983082
1,711568318918950914,-2.13816319,-79.90523037
1,713378254770581504,-2.13444117,-79.9003923
1,713481589875941377,-2.12568433,-79.88262858
1,715334580904017920,-2.11099341,-79.85671193
1,715532656012824577,-2.18751372,-79.88911885
1,716639024392376320,-2.10595387,-79.90181368
1,717866092769705984,-2.15583698,-79.89255667
1,718793945380229121,-2.18789745,-79.8892118
1,718899435300864000,-2.63551279,-80.38956018
1,719132872200843264,-2.15571515,-79.89043653
1,719228127650701312,-2.16459457,-79.89642325
1,719970143003086848,-2.14184178,-79.8882823
1,721408933345275904,-2.0540266,-79.87282938
1,724246375605653504,-2.10595387,-79.90181368
1,726202609363722240,-2.18201802,-79.89410162
1,726379439773368320,-2.10595387,-79.90181368
1,727293205306286081,-2.1701228,-79.91171351
1,728233167983882241,-2.15401436,-79.89360809
1,729023311217369092,-2.213654,-79.896662
1,729054556546576384,-2.10595387,-79.90181368
1,729066518865170432,-2.1029305,-79.89858833
1,729309918575140865,-2.12188395,-79.92154116
1,729355660203266048,-2.127889,-79.905198
1,729426707778801665,-2.139661,-79.897881
1,731456077674512385,-2.12188395,-79.92154116
2,712378623534174208,-12.0433,-77.0283
2,714506794857590784,52.38208523,4.63904824
2,714583771962609665,41.90655611,12.45454418
2,714664256587874305,43.77349609,11.2557045
2,714890697783001089,40.55620747,14.23960838
2,715067171508977664,48.87696195,2.32503835
2,715206672894050304,52.3731,4.8922
2,715384581785063425,48.8567,2.3508
2,715648098471710720,52.35876763,4.87043671
2,715774017295294464,40.4,-3.68333
2,715936871646367744,48.80377036,2.12367374
2,715998044936880128,-13.523353,-71.97258
2,716078874308829184,52.3731,4.8922
2,716393386249437185,-13.4071176,-71.84143964
2,716422134109704193,48.8567,2.3508
2,716690266397270016,-13.51635163,-71.97873255
2,717171669341704192,45.44121619,12.33421047
2,717954486057234432,43.76243,11.2649
2,718916815376789504,48.86148756,2.33529121
2,719616925031133184,48.88455691,2.32959455
2,719927656855285760,52.38208523,4.63904824
2,720489352242032640,48.88669444,2.343
2,720676065337851910,43.46702891,11.04286164
2,721458540930576385,-12.6084179,-76.6867238
2,721821102926913536,-12.0433,-77.0283
2,721845861832114176,48.87175566,2.3037659
2,722232495153000448,41.3833,2.18333
2,722675801649520640,43.3167,11.35
2,723256983013494784,48.8567,2.3508
2,723954803710263296,-12.0433,-77.0283
2,725086871966064641,52.3731,4.8922
2,726153590071529473,39.4760703,-0.3645142
2,727200543408410624,41.9,12.5
2,727919929811472385,-12.0433,-77.0283
2,728343507593760769,48.8567,2.3508
2,730168903914106881,-13.5183,-71.9781
3,731152579879653376,0.419887,-78.189826
3,731905319408898048,-0.20747378,-78.48916054
3,731959591827853314,-0.18121808,-78.44461765
4,724994331329871872,-2.16441416,-79.89601868
4,725292850997530624,-2.1833,-79.8833
4,726615726325420032,-2.13232318,-79.90105875
4,726660215735726080,-2.1833,-79.8833
4,727592060870594560,-2.19093249,-79.88327927
4,729038697123958784,-0.18846066,-78.48807243
4,729041827727331328,-0.20471299,-78.49292081
4,729048850867097600,-0.20471299,-78.49292081
4,729142160524775424,-0.19194444,-78.51888889
4,729305935768895488,-0.19194444,-78.51888889
4,729308044752990209,-0.187055,-78.537453
4,729308818740523008,-0.19194444,-78.51888889
4,729310281520824320,-0.19194444,-78.51888889
5,467703308011184128,-0.16982045,-78.47766834
5,467735643637174273,-0.16972454,-78.47755973
5,469595269576032257,-0.16982942,-78.47754408
5,472133586846773248,-0.167389,-78.483345
5,472202944809828352,-0.16979822,-78.47754175
5,475122056775086080,-0.18269545,-78.47604637
5,476540134146732032,-0.16981766,-78.47756822
5,477945849977532416,-1.65645991,-78.6681512
5,478192224765636608,-1.66321682,-78.65075574
5,478244976422563841,-1.67195147,-78.65743339
5,480147905337393152,-0.18282134,-78.47644597
5,481887675050635264,-1.67310689,-78.63659065
5,485827575504453633,-1.65637546,-78.6681539
5,487414504741826560,-0.16964576,-78.47687845
5,488002734030065664,-0.10771745,-78.48907471
5,489909635336663040,-0.19379068,-78.49313429
5,491417341797085185,-0.16979493,-78.47753965
5,492614816033677313,-0.124368,-78.359813
5,492838253327032320,-2.89015198,-79.0322113
5,493370808929386496,-0.16984571,-78.47761226
5,496147792918626304,-0.12409936,-78.36075089
5,497237575938347009,-0.16984149,-78.47751654
5,498647052663148544,-0.1697745,-78.47750974
5,499741446917079040,-0.1697882,-78.47755596
5,499773503932219395,-0.16977658,-78.47753091
5,501044294288166912,-0.16989045,-78.47740081
5,501513278284365825,-0.16997358,-78.47616716
5,502541431526162434,-0.20447526,-78.50335684
5,503042241557172224,-0.20411055,-78.483562
5,503216823073267712,-0.17969878,-78.49017181
5,505736408943042561,-1.65630975,-78.66834434
5,508969650710130688,-0.20503978,-78.50394176
5,508969836794617857,-0.20505299,-78.5039362
5,514566700449427456,-0.19294077,-78.49170403
5,517172554155716608,-0.16981547,-78.47747903
5,517808295747538944,-0.16985583,-78.47750335
5,520980618667364353,-0.20436861,-78.50385428
5,522860372030545921,-0.20216299,-78.50508686
5,526415272451002368,-0.10771745,-78.48907471
5,533451193948057600,-0.16980675,-78.47752481
5,534196386859069441,-0.20157508,-78.50625531
5,536547081302081538,-0.10771745,-78.48907471
5,538150464689565696,-0.17766924,-78.47632885
5,538665037033140225,25.79757291,-80.28151989
5,539473447471284225,41.8511971,-87.6178377
5,539911251162570754,41.8806172,-87.67411709
5,539941797883944962,41.88057304,-87.67406774
5,549018692450000896,-1.66811497,-78.65551746
5,549054194804854785,-1.6666827,-78.6567235
5,553946948366245888,-0.16981672,-78.47756282
5,554420449896325123,-0.20547586,-78.50374286
5,560305101433479168,-0.19045818,-78.48945727
5,563509193421094912,-0.20927882,-78.49545829
5,566105303306240001,-0.20444823,-78.50330203
5,568133722882646016,-0.19389236,-78.48423198
5,568603925831663616,-1.6616901,-78.6640544
5,568849962315997184,-1.3944464,-78.39659557
5,570994582911102976,28.47530159,-81.46773912
5,571286744861175808,26.06892045,-80.14386418
5,571906583850037248,-0.19748727,-78.48670905
5,571938898772946944,-0.16987408,-78.47779388
5,578913785643212800,-0.1970025,-78.43625665
5,579713671980556288,-0.13929234,-78.49652052
5,586008771102711808,-0.16980612,-78.47757009
5,588867124589912064,-0.19517128,-78.48389927
5,591756235902492673,-0.21037054,-78.49568367
5,601567867532902401,-0.1754162,-78.49232554
5,602514007472349185,-0.10771745,-78.48907471
5,604275993382027264,-0.20551578,-78.485502
5,605551948914429952,-0.19826849,-78.48731518
5,607194373969833985,-0.21929687,-78.50847244
5,609141442288709634,-0.16985798,-78.47750792
5,609142372329476097,-0.16980874,-78.47760318
5,610988625493409792,-0.20431087,-78.50376161
5,614849954780184576,-0.16985056,-78.47770514
5,614975136459026432,-0.20304086,-78.48073598
5,620045332165074944,-0.20163733,-78.48038435
5,620273107635445760,-0.17766924,-78.47632885
5,625025135997767680,-0.9289,-78.6239
5,625105638817951744,-0.10771745,-78.48907471
5,625744156661534720,-1.23818423,-78.62203297
5,627662790254284800,-1.668314,-78.658911
5,629002725557149696,-1.2426654,-78.62698736
5,629009788769316864,-1.24470761,-78.628696
5,630203001723031552,0.349951,-78.117586
5,639056511600345088,-0.124368,-78.359813
5,639895725602639873,21.0538636,-86.78161922
5,641058003156926464,19.43454306,-99.1330719
5,648172392079077377,-0.17766924,-78.47632885
5,649328687087755264,-0.10771745,-78.48907471
5,650709752687783936,-0.10771745,-78.48907471
5,660624329185579012,-1.66681864,-78.65669749
5,662435857736056832,-0.19980542,-78.49787204
5,664248657676525568,-0.20347844,-78.49042531
5,665355710394331136,-0.21238755,-78.48924637
5,667726778396508161,-0.19018869,-78.49028103
5,668435224125161472,-0.19018869,-78.49028103
5,670822727578710016,-0.18274485,-78.47606302
5,674391483605057537,-0.19208759,-78.51947112
5,682412594498502656,-1.66871293,-78.65421552
5,685675413683724288,-0.10488308,-78.5034595
5,685904669831475205,-0.37096121,-78.48550307
5,688205154072444930,-1.665555,-78.658025
5,688229789967060993,-1.66871293,-78.65421552
5,688869351567568896,-0.9289,-78.6239
5,689483262880792576,-0.20880259,-78.50055206
5,691345933695619073,-0.10771745,-78.48907471
5,692421789528559616,-0.181901,-78.480072
5,693255234441846784,-0.22549819,-78.51326317
5,693648664317857794,-0.20513443,-78.50411977
5,693846036859740160,-0.27642838,-78.54554147
5,695404271030800384,-0.18825855,-78.48119974
5,696039804719493121,-2.54104871,-78.87267362
5,696172003456380928,-2.90261957,-79.00293545
5,697502222586945536,-0.20688371,-78.49682332
5,698674315366109184,-0.21238755,-78.48924637
5,700130390057553920,-1.66871293,-78.65421552
5,701271891533815809,-1.653478,-78.66948
5,703749473554587650,-1.662624,-78.659573
5,704477843879796736,-1.66559815,-78.65596621
5,705056551854325761,-1.66853508,-78.65932898
5,705545486401409026,-1.670343,-78.653907
5,707407134552694784,-0.20367615,-78.49073607
5,707732397228425216,-1.670343,-78.653907
5,708095456644112385,-1.667949,-78.65562272
5,709098889341698048,-0.37096121,-78.48550307
5,709517821311623168,-0.124368,-78.359813
5,709565552948289537,9.06683904,-79.38694954
5,709853124417212416,40.71118101,-74.01278966
5,711679584207560705,40.657653,-74.200915
5,713531775390257152,40.26130052,-76.88375841
5,717885622707421186,-2.90611922,-78.9973209
5,718252494216962048,-2.8970954,-79.00457382
5,718620404001161216,-2.8970954,-79.00457382
5,720060086102724610,-2.897524,-79.00474548
5,721173152450088960,-2.897524,-79.00474548
5,725498294164701185,-2.905519,-79.012784
5,726230428844220416,-2.90945581,-79.0048069
5,730608055298236416,-2.90261957,-79.00293545
6,711743475318808576,-2.17588,-79.90863
6,711745216173056000,-2.17588,-79.90863
6,711895027379666944,-2.17588,-79.90863
6,712430370331832320,-2.17588,-79.90863
6,713154597641003008,-2.17588,-79.90863
6,713326057277890560,-2.17588,-79.90863
6,714808034468298752,-2.17588,-79.90863
6,714964293159006208,-2.17588,-79.90863
6,714968697966891008,-2.17588,-79.90863
6,715143367231807488,-2.17588,-79.90863
6,715241342155231232,-2.17588,-79.90863
6,715893639528861696,-2.17588,-79.90863
6,719879897783504896,-2.17588,-79.90863
6,720060084546625536,-2.17209045,-79.91032426
6,720618032813330432,-2.17588,-79.90863
6,721108501712338945,-2.17588,-79.90863
6,721716662702055424,-2.17588,-79.90863
6,721913713138094081,-2.17588,-79.90863
6,722221049346019328,-2.17588,-79.90863
6,722387998273241088,-2.17588,-79.90863
6,723112021235912704,-2.17588,-79.90863
6,723326068191432704,-2.17588,-79.90863
6,724024623885479936,-2.17588,-79.90863
6,730553416754176000,-2.17588,-79.90863
6,731195764358057984,-2.17588,-79.90863
7,634909066054246400,-0.95404657,-80.74204517
7,637097204621180928,-0.94457149,-80.74962259
7,637401913257000960,-0.95404657,-80.74204517
7,637727972850577408,-0.95404657,-80.74204517
7,637989239045668864,-0.95347615,-80.77736344
7,638045014048776192,-0.81701579,-80.21538298
7,639051879222218752,-0.9635997,-80.7297343
7,639259166662594564,-0.94757562,-80.74735654
7,639934225416908800,-0.95002222,-80.7162
7,640038591381524480,-0.94591985,-80.74892395
7,640664274088644610,-0.9516655,-80.74600115
7,640736042421735424,-0.94591985,-80.74892395
7,644956595277955072,-0.95404657,-80.74204517
7,644997394908712960,-0.95404657,-80.74204517
7,645023912070381568,-0.95358083,-80.77753647
7,645459977738563585,-0.82022302,-80.21709675
7,647953705342402561,-1.82717202,-80.7530133
7,648162340802695168,-1.82717202,-80.7530133
7,648675447555788800,-0.82022302,-80.21709675
7,648685952605421568,-0.82022302,-80.21709675
7,648912107489075200,-0.95404657,-80.74204517
7,649051365692452864,-0.82022302,-80.21709675
7,650073044380164096,-0.2797328,-79.172653
7,650167282270896129,-0.97265082,-80.837662
7,650500695150460928,-0.82022302,-80.21709675
7,651576338311069696,-0.82022302,-80.21709675
7,652160031547224064,-2.1833,-79.8833
7,654853018010173440,-0.95404657,-80.74204517
7,654862156798795776,-0.94726052,-80.73934248
7,656820948029546500,-0.94114764,-80.73257472
7,661232920451903488,-0.97754693,-80.84068346
7,661329267859419136,-0.82022302,-80.21709675
7,662026741863481345,-0.95002222,-80.7162
7,662845475855269888,-0.96472298,-80.70115113
7,663140821781213184,-0.95,-80.7333
7,665662878318379009,-0.95002222,-80.7162
7,666108308244140032,-0.95002222,-80.7162
7,667938462276849664,-0.95002222,-80.7162
7,668054977248522240,-0.96512518,-80.7364733
7,712064460257566720,-0.95002222,-80.7162
7,712781102310502400,-0.9539237,-80.74213623
7,714117002353205248,-0.95791641,-80.81022025
7,714120666086150145,-0.95791641,-80.81022025
7,714121664347254785,-0.95791641,-80.81022025
7,714123053714640896,-0.95791641,-80.81022025
7,714127057286930432,-0.952778,-80.8125
7,714131756081762304,-0.95791641,-80.81022025
7,714250732032040960,-0.79957895,-80.24098603
7,715384593965125633,-0.95002222,-80.7162
7,715399820601458688,-0.95002222,-80.7162
7,717901051429392384,-0.95002222,-80.7162
7,719225837325660160,-0.95718,-80.75409
7,719237409171333122,-0.95718,-80.75409
