156,26201,352,497
157,6130,585,148
158,10039,1010,1660
159,315,113,142
160,15344,333,276
161,12355,329,715
162,2389,231,718
163,1049,169,109
164,3812,279,578
165,33135,698,995
166,54,43,134
167,487,308,892
168,20286,631,658
169,67831,2881,262
170,11918,2243,1594
171,2641,442,254
172,915,323,1029
173,7214,552,404
174,5991,365,365
175,669,160,316
176,3777,438,134
177,387,272,1827
178,5880,627,865
179,3976,307,955
180,9783,869,2059
181,2409,64,313
182,951,490,1574
183,25484,713,251
184,2034,3818,214
185,2918,97,65
186,9104,1934,1286
187,6294,200,199
188,87158,2448,149
189,4397,194,638
190,15037,1230,1932
191,10127,631,1510
192,46,69,58
193,6965,385,1052
194,2121,259,346
195,6601,556,1964
196,12232,493,632
197,1013,333,251
198,950,61,120
199,2824,182,177
200,734,84,547
201,1740,276,556
202,9434,442,431
203,972,60,83
204,8053,1970,628
205,14503,794,792
206,2185,681,1080
207,7433,357,186
208,11948,532,471
209,23534,304,258
210,7876,1219,527
211,5028,448,1349
212,1214,180,792
213,12418,1008,423
214,3928,234,228
215,2554,435,503
216,5999,183,179
217,429,30,60
218,565,232,736
219,5993,525,270
220,1060,210,620
221,482,93,174
222,6599,171,205
223,1010,299,222
224,704,190,243
225,5135,212,535
226,268,70,131
227,23442,1684,1354
228,7450,350,370
229,3080,252,156
230,95,18,92
231,683,73,240
232,4559,200,315
233,3734,442,644
234,985,577,1873
235,10187,14280,1592
236,16619,826,692
237,3932,410,1713
238,6946,20208,762
239,34455,13435,12777
240,15678,701,317
241,3822,557,527
242,44833,1158,740
243,24277,344,126
244,26813,673,965
245,4244,578,841
246,33113,557,424
247,188,170,258
248,4167,578,642
249,724,366,383
250,1998,227,367
251,8574,392,1117
252,2677,194,837
253,1865,104,162
254,4555,466,885
255,104,344,1485
256,6559,211,419
257,1276,193,339
258,15055,442,281
259,4891,203,312
260,5629,489,1071
261,1274,157,118
262,2031,411,1139
263,16167,257,265
264,20592,355,315
265,18208,638,950
266,307,31,33
267,4489,1886,189
268,2217,201,193
269,806,386,1024
270,480,54,193
271,5209,541,1034
272,2142,186,506
273,15639,193,539
274,12893,458,285
275,8417,982,914
276,16347,1579,421
277,2192,135,345
278,3016,481,142
279,3038,627,894
280,7124,413,285
281,6577,188,352
282,1887,98,254
283,7067,342,286
284,965,286,164
285,529,336,217
286,2048,560,2238
287,13546,421,943
288,34541,299,389
289,58,8,64
290,19092,389,378
291,58676,238798,1662
292,361,303,378
293,15649,736,204
294,1461,210,1009
295,8208,390,195
296,7854,544,987
297,11469,1475,263
298,5103,218,192
299,2098,337,611
300,58189,17152,3250
301,7796,389,356
302,1013,114,124
303,272,112,236
304,321,151,633
305,2280,151,248
306,227,71,522
307,812,1643,1995
308,628,107,352
309,6461,251,205
310,8456,231,298
311,53213,9916,11078
312,956,479,2823
313,8875,284,295
314,1010,729,321
315,23017,1386,182
316,13341,476,522
317,7527,255,1214
318,10627,218,164
319,825,1245,1067
320,34641,1200,1278
321,11431,269,654
322,927,234,779
323,3518,769,357
324,628,87,157
325,14264,522,697
326,10146,275,206
327,299,488,1736
328,761,95,270
329,4305,1531,1659
330,6934,232,182
331,9376,359,527
332,438,58,168
333,7622,755,308
334,686,167,640
335,3054,269,116
336,11394,418,488
337,42537,67695,1932
338,10892,219,202
339,3156,156,1483
340,13383,1072,967
341,53981,2545,789
342,2924,275,1634
343,439,45,115
344,4282,350,512
345,445,32,94
346,8871,696,589
347,11589,204,531
348,7622,3941,1917
349,7054,226,367
350,6401,68,61
351,427,140,199
352,4548,478,1364
353,2912,414,38
354,12995,177,267
355,7336,233,114
356,6482,394,1280
357,64243,30439,4744
358,18789,1686,951
359,1035,185,275
360,317,83,132
361,4837,451,291
362,13641,1206,1320
363,6557,631,1722
364,2738,3757,164
365,843,774,1077
366,4,5,14
367,12951,393,1183
368,18925,556,781
369,1645,60,453
370,2227,93,254
371,868,488,1981
372,11977,11209,1220
373,3830,512,558
374,11647,240,302
375,7978,533,442
376,1036,187,363
377,41737,1000,795
378,451,270,236
379,38108,2572,1265
380,852,155,214
381,13719,526,577
382,516,69,453
383,4608,187,173
384,10594,920,799
385,536,375,1577
386,1580,108,197
387,1455,224,316
388,8750,165,142
389,652,360,1148
390,2687,515,507
391,147,81,172
392,40207,3452,542
393,103,21,139
394,1707,148,200
395,11097,60092,343
396,18342,1543,2127
397,3396,129,155
398,5257,1636,278
399,6395,230,299
400,15484,256,1047
401,2394,141,220
402,108,38,124
403,19194,1358,2020
404,7033,764,2192
405,465,223,527
406,55,303,188
407,908,239,249
408,9680,155,137
409,3263,296,420
410,7893,315,709
411,16130,322,329
412,843,135,518
413,24941,856,581
414,782,528,1362
415,3033,256,192
416,34701,2572,1080
417,989,493,284
418,392,56,409
419,399,150,134
420,18178,1241,456
421,1341,148,126
422,1378,335,1738
423,593,359,900
424,38,78,58
425,3536,444,993
426,3206,298,929
427,926,371,900
428,3590,363,239
429,507,83,258
430,4063,769,922
431,4085,279,703
432,40469,2140,2420
433,426,299,592
434,471,46,252
435,4805,745,1486
436,394,121,119
437,373,89,338
438,352,15,38
439,52,61,114
440,207,44,87
441,36625,1144,1787
442,1077,130,120
443,1006,211,135
444,9332,283,712
445,144,51,176
446,2634,300,565
447,4134,162,588
448,987,47,275
449,133,46,127
450,9752,246,201
451,4001,497,1098
452,1040,71,183
453,9043,25030,23611
454,1239,349,808
455,674,26,92
456,9574,4137,3893
457,15964,582,283
458,30298,1131,2054
459,232,185,924
460,352,277,409
461,551,69,127
462,5711,1505,931
463,167,158,930
464,526,209,386
465,1085,254,96
466,6162,291,463
467,252,164,360
468,42345,450,738
469,10654,2521,2301
470,1642,214,1995
471,6753,276,175
472,9879,451,265
473,15092,423161,1217
474,7483,1432,1931
475,14996,32110,483
476,11444,369,436
477,246,167,226
478,7421,217,377
479,1477,91,877
480,2227,198,1089
481,5814,511,371
482,2825,583,684
483,9512,290,245
484,592,193,376
485,11081,460,704
486,843,1073,3419
487,1207,87,307
488,826,75,178
489,1453,540,337
490,3242,229,184
491,649,101,369
492,12964,671,4131
493,16058,1738,2331
494,441,1497,1970
495,21028,4782,1002
496,13027,244,476
497,11480,946,674
498,22594,94764,5775
499,1361,108,211
500,211,109,271
501,8822,22607,182
502,10273,491,427
503,1240,146,481
504,658,87,300
505,168,77,137
506,11223,423,803
507,19158,372,252
508,4237,235,206
509,815,222,302
510,1441,219,343
511,6007,266,1234
512,1027,87,74
513,6132,459,2032
514,316,159,227
515,6377,306,794
516,215,66,69
517,1683,443,182
518,835,106,536
519,84,15,54
520,2391,548,332
521,17145,3427,651
522,260,158,303
523,745,118,809
524,4953,216,302
525,2858,141,761
526,6740,182,264
527,1072,58,116
528,1643,75,132
529,4720,849,453
530,1717,760,3122
531,476,185,290
532,4762,1816,1641
533,11694,1126,1004
534,9379,444,148
535,4441,94,56
536,7223,351,219
537,11837,285,53
538,23939,866,803
539,1236,10,25
540,3428,87,738
541,4381,220,398
542,1857,294,265
543,704,192,121
544,1647,330,680
545,163,95,954
546,2923,149,142
547,1757,55,53
548,18704,984,860
549,877,127,26
550,45784,30714,676
551,11130,363,530
552,82974,761,771
553,10656,503,117
554,26774,398578,2373
555,16830,963,565
556,3720,173,540
557,13572,502,1991
558,5865,167,101
559,12335,330,295
560,372,146,348
561,1123,166,255
562,1045,125,121
563,1266,243,862
564,4159,475,758
565,3632,2065,1024
566,314,341,538
567,2168,184,144
568,146,28,58
569,18774,649,455
570,1522,129,164
571,1620,137,276
572,18878,1204,1167
573,820,196,1369
574,6559,608,493
575,675,59,212
576,6578,241,256
577,585,80,88
578,11115,638,780
579,2895,269,245
580,4239,281,390
581,6458,206,374
582,1274,621,927
583,1900,318,74
584,6493,914,439
585,6077,208,176
586,452,51,160
587,9125,323,1261
588,13128,678,455
589,5615,402,160
590,39,9,34
591,15533,9369,9378
592,295,82,375
593,4087,106,104
594,5057,207,434
595,1709,305,321
596,23,34,62
597,7204,518,679
598,19189,802,1131
599,6831,272,477
600,11159,150,205
601,30371,169629,13082
602,353,259,1199
603,5583,123,276
604,1064,143,341
605,7126,286,186
606,5381,402,374
607,842,129,321
608,8879,510,1489
609,462,18,47
610,9851,210,323
611,773,351,958
612,986,536,378
613,1729,124,504
614,13128,1605,1305
615,425,101,504
616,18764,319,233
617,2547,51,356
618,5309,361,575
619,13371,584,1465
620,9862,966,441
621,293,103,209
622,4175,286,271
623,7353,893,388
624,3300,128,121
625,16039,1142,1208
626,1445,198,207
627,14280,2230,1666
628,3580,127,361
629,16796,340,285
630,338,77,132
631,169,121,467
632,494263,98,0
633,24358,1228,987
634,207,56,486
635,1863,109,120
636,2103,1309,644
637,5739,294,528
638,223,24,102
639,73706,1737,315
640,29471,547,867
641,4721,447,752
642,6701,233,107
643,3706,91,41
644,5416,185,300
645,4430,1665,2193
646,217,44,98
647,10185,778,518
648,12899,538,157
649,1361,30,47
650,142,323,2364
651,183,34,283
652,831,60,139
653,2529,117,96
654,1428,83,276
655,42884,1279,757
656,181,16,79
657,648,72,363
658,177,161,205
659,524,143,351
660,75,15,58
661,1790,243,135
662,2109,33,74
663,546,105,145
664,6528,9922,8835
665,3379,198,448
666,398,75,245
667,2147,240,594
668,2847,405,924
669,1941,4436,3567
670,716,63,174
671,1836,84,146
672,2582,88,222
673,3594,305,546
674,350,97,102
675,111,191,333
676,42983,6220,2888
677,810,189,133
678,5997,334,99
679,8952,434,292
680,45620,1076,591
681,463655,6,1
682,1825,2801,2596
683,18291,221,258
684,421,95,144
685,175,43,151
686,2129,199,259
687,415,109,638
688,2094,36,113
689,8443,1221,1266
690,290,163,146
691,7873,244,873
692,475,73,202
693,749,81,133
694,13084,501,401
695,3478,1819,1927
696,28592,3324,585
697,1253,336,918
698,97,22,58
699,3663,288,700
700,252,111,124
701,1743,88,402
702,5161,81,330
703,10,60,5
704,3296,580,873
705,179,80,372
706,2485,124,59
707,821,231,722
708,6765,519,1516
709,25051,1452,1210
710,10978,4907,5208
711,1333,451,948
712,6851,550,475
713,3719,251,473
714,1861,117,87
715,420,216,1122
716,1409,48,66
717,2193,75,123
718,1770,547,165
719,1401,98,319
720,229,71,275
721,93,48,297
722,124,35,101
723,161,135,517
724,918,219,53
725,3654,208,253
726,279,14,287
727,257,211,200
728,537,445,1725
729,1842,261,499
730,191,44,233
731,928,235,372
732,730,51,226
733,111,212,519
734,42824,28728,28964
735,51726,2450,711
736,888,776,1710
737,589,180,132
738,6188,552,228
739,2054,527,513
740,1127,419,454
741,1206,81,929
742,603,195,715
743,4965,768,329
744,2336,275,808
745,666,70,139
746,3480,836,819
747,641,264,311
748,343,97,138
749,789,237,200
750,1158,509,1969
751,13562,411,455
752,371,250,530
753,1473,4508,604
754,10343,250,249
755,4308,364,1914
756,11270,1234,404
757,74,48,335
758,62592,2233,568
759,6495,335,348
760,5262,306,357
761,3878,506,498
762,1776,253,500
763,166,38,246
764,857,8,33
765,679,367,789
766,17585,176,421
767,3369,10478,294
768,2253,431,308
769,105,21,27
770,3810,139,447
771,336,180,391
772,2939,77,172
773,796,206,16
774,159,33,78
775,11,53,143
776,631,52,124
777,3386,53,33
778,226,60,234
779,2191,297,390
780,743,121,475
781,1086,50,360
782,4201,385,151
783,1761,132,76
784,350,87,907
785,913,218,203
786,3950,1007,701
787,114,50,314
788,143,71,153
789,116,516,31
790,774,257,531
791,1048,183,279
792,39,24,66
793,2044,174,434
794,187,32,206
795,232,355,1154
796,510,38,55
797,48,27,137
798,127,32,132
799,949,120,114
800,10382,4405,378
801,5161,106,190
802,39914,9299,5858
803,2119,97,293
804,2578,199,48
805,782,183,176
806,423,130,857
807,5032,469,987
808,82,28,200
809,72,7,38
810,3951,2708,784
811,288,76,160
812,544,1836,303
813,147,45,975
814,1172,527,1001
815,5678,589,2123
816,1287,89,207
817,3986,2116,705
818,31,7,93
819,142,33,113
820,173,59,174
821,37,21,40
822,2155,220,690
823,555,3,47
824,4344,283,123
825,449,130,95
826,2232,366,470
827,2317,157,294
828,140,29,92
829,688,226,196
830,447,20,116
831,48,8,65
832,3496,231,401
833,275,22,135
834,663,83,129
835,14925,307,190
836,8550,354,29
837,137,1287,1780
838,1153,92,591
839,689,79,232
840,2178,210,1499
841,1200,149,215
842,198,30,354
843,51,65,85
844,106,26,267
845,25184,6022,5791
846,465,2070,1788
847,3533,132,131
848,149,194,431
849,1151,146,283
850,8828,339,365
851,754,67,333
852,5054,95,267
853,1321,232,112
854,63,8,16
855,606,62,225
856,209,39,88
857,600,84,543
858,603,48,123
859,232,9,119
860,500,41,424
861,48,41,293
862,469,734,410
863,94,16,169
864,13987,623,148
865,743,134,198
866,1569,270,518
867,281,68,392
868,4992,224,218
869,2479,1380,608
870,110,18,121
871,30,18,70
872,13286,1159,955
873,827,39,316
874,288,22,227
875,167,95,184
876,85,2,50
877,214,277,448
878,23,8,25
879,421,20,59
880,3227,156,131
881,77,25,129
882,428,49,83
883,448,107,186
884,349,228,443
885,2443,115,117
886,555,536,1805
887,115,20,200
888,2632,1462,687
889,1433,169,515
890,2197,663,2033
891,3071,575,1898
892,185,36,161
893,778,285,832
894,373,236,1173
895,8760,3009,992
896,4229,903,589
897,244,12,120
898,1015,193,588
899,37,15,12
900,50,3,120
901,2485,149,330
902,451,123,529
903,3696,1397,828
904,145,86,423
905,1316,51,147
906,175,63,109
907,83,17,367
908,1121,197,360
909,313,149,341
910,54,50,69
911,385,83,133
912,93,51,30
913,755,376,1023
914,256,78,397
915,1985,115,115
916,6713,900,1177
917,229,31,157
918,1301,2719,135
919,630,230,301
920,62,26,109
921,255,64,626
922,114,76,50
923,109,335,719
924,3709,605,202
925,538,65,325
926,1336,43,61
927,2509,167,1089
928,2671,1685,1376
929,920,131,56
930,4853,175,528
931,791,214,360
932,332,69,842
933,63,12,31
934,4092,485,1470
935,125,41,94
936,57,24,82
937,35,11,61
938,103,44,258
939,19,31,57
940,338,36,188
941,107,27,272
942,1987,78,89
943,185,21,363
944,131,51,109
945,91,43,261
946,4646,7025,1286
947,91,15,68
948,596,80,266
949,682,117,212
950,390,8,12
951,83,14,26
952,8190,178,615
953,192,33,135
954,311,2343,21
955,310,38,92
956,487,41,1106
957,64,1,32
958,143,34,317
959,1019,49,69
960,426,10,13
961,1684,438,347
962,95,17,135
963,112,109,463
964,1565,206,330
965,8354,301,218
966,78,9,44
967,61,47,271
968,239,23,44
969,656,650,1542
970,4615,344,933
971,47,34,109
972,55,37,114
973,1463,359,73
974,392,49,158
975,487,75,566
976,198,264,994
977,511,73,425
978,336,32,128
979,59,10,39
980,66,56,118
981,37,245,38
982,11,13,72
983,77,84,60
984,242,24,45
985,420,59,252
986,2189,96,9
987,290,63,70
988,94,13,29
989,71,25,127
990,102,16,251
991,2,10,48
992,132,22,41
993,41,28,17
994,2,2,16
995,44,8,37
996,7,3,23
997,25,14,34
998,27,23,80
999,4,2,8
1000,1,0,0
